t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2021-07-19","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-07-16","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-07-13","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-07-09","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-07-06","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-07-05","Turmeric","135","Moovattupuzha","32","Kerala","595","Ernakulam","Dry","67900","68100","68000"
"2021-07-02","Turmeric","135","Moovattupuzha","32","Kerala","595","Ernakulam","Other","6700","6900","6800"
"2021-06-29","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-06-25","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-06-22","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12000","12000","12000"
"2021-05-19","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","1800","2200","2000"
"2021-05-05","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-05-05","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-05-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-05-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-05-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-05-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-30","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","2000","2400","2200"
"2021-04-30","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","12500","12500","12500"
"2021-04-30","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-30","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-29","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-29","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-28","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-28","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-23","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-23","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-23","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","2800","3300","3000"
"2021-04-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1600","1800","1800"
"2021-04-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11000","11500","11500"
"2021-04-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1600","1600"
"2021-04-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-16","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","11500","11500","11500"
"2021-04-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-13","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-13","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-13","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","11500","11500","11500"
"2021-04-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-07","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-07","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-05","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-05","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-04-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-04-02","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","1500","2100","1800"
"2021-03-30","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","1800","2200","2000"
"2021-03-30","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10000","10000","10000"
"2021-03-27","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-27","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-26","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10000","10000","10000"
"2021-03-26","Turmeric","2346","Sasthamkotta","32","Kerala","600","Kollam","Local","1500","2100","1800"
"2021-03-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","11500","12000","12000"
"2021-03-16","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10000","10000","10000"
"2021-03-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-03-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-03-13","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-13","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-03-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-03-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-09","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-03-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-03-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-03-05","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-03-02","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-03-01","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-27","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-27","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-26","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10000","10000","10000"
"2021-02-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-19","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-02-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-17","Turmeric","3083","Kattappana","32","Kerala","596","Idukki","Dry","1000","1200","1200"
"2021-02-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-17","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-16","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-02-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-16","Turmeric","3083","Kattappana","32","Kerala","596","Idukki","Dry","1000","1200","1200"
"2021-02-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-12","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-02-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-09","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-02-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10500","11000","11000"
"2021-02-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1800","2000","2000"
"2021-02-05","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-01-19","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2021-01-12","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2021-01-08","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2021-01-05","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2021-01-01","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-12-29","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-12-15","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-27","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-24","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-20","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-17","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-10","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9000","9000","9000"
"2020-11-06","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-11-03","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-30","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-28","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-27","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-20","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-19","Turmeric","3083","Kattappana","32","Kerala","596","Idukki","Dry","15000","15000","15000"
"2020-10-16","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-13","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-09","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-10-06","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-29","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-28","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-28","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-25","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-23","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-23","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-22","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-22","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-18","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-16","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-15","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-15","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-14","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-14","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-11","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9500","9500","9500"
"2020-09-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-09","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-08","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-08","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-07","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-07","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-09-04","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9200","9200","9200"
"2020-09-04","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-09-03","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-26","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-25","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-25","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","10200","10200","10200"
"2020-08-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-24","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-21","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-21","Turmeric","3097","Chala","32","Kerala","601","Thiruvananthapuram","Other","9500","9500","9500"
"2020-08-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-20","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
"2020-08-19","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Dry","10000","11000","11000"
"2020-08-18","Turmeric","1122","Thodupuzha","32","Kerala","596","Idukki","Other","1400","1500","1500"
